URL Prisma;Año de Publicación;Tipo;Título;Fuente;ISSN;ISBN;Datos de la Publicación;Editor;Autores;Autoría preferente;Autores US;Total Autores;Afiliaciones;Afiliaciones Internacionales Sí/No;Afiliaciones Internacionales;DOI;Cód. WOS;Cód. Scopus;Cód. PubMed;Id. idUS;Cód. Dialnet;Vía Acceso;Dialnet
https://bibliometria.us.es/prisma/publicacion/130034;2005;Revista;Imagen interna de la institución universitaria: modelo para el personal de servicios;Revista de Economía y Empresa;0213-2834;;23 (54), 95-112;Academia Europea de Dirección y Economía de la Empresa, AEDEM;Joaquín Traverso Cortés;Sí;Joaquín Traverso Cortés [4195];1;-;-;-;-;-;-;-;-;ARTREV 2336264;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/134852;2005;Revista;Modelos de gestión de la calidad:: Implantación en la Administración pública;La función directiva en las Administraciones Públicas;;;37-76;Junta de Andalucía;Arturo Calvo de Mora Schmidt;Sí;Arturo Calvo de Mora Schmidt [570];1;-;-;-;-;-;-;-;-;ARTLIB 7083829;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/134851;2005;Revista;Gestión y análisis de procesos internos: La mejora de los procesos administrativos;La función directiva en las Administraciones Públicas;;;7-36;Junta de Andalucía;"Antonio Genaro Leal Millán;Arturo Calvo-Mora;Gabriel A. Cepeda Carrión";Sí;"Antonio Genaro Leal Millán [2155];Arturo Calvo-Mora [570];Gabriel A. Cepeda Carrión [815]";3;-;-;-;-;-;-;-;-;ARTLIB 7083830;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/147124;2005;Revista;The customer's implication: A theoretical compilation;CUADERNOS DE GESTION;"1131-6837;1988-2157";;5 (1), 89-102;UNIV PAIS VASCO, INST ECONOMIA APLICADA EMPRESA;"Sánchez, Manuel Ortigueira;Carrasco, Rosario Vázquez";Sí;Sánchez, Manuel Ortigueira [3091];2;"Universidad de Sevilla;Universidad Pablo de Olavide";No;-;-;-;2-s2.0-85025441126;-;-;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/204092;2005;Revista;Preferences for job attributes associated with work and family: A longitudinal study of career outcomes;SEX ROLES;"0360-0025;1573-2762";;53 (5-6), 303-315;SPRINGER;"Konrad, Alison M.;Yang, Yang;Goldberg, Caren;Sullivan, Sherry E.";No;Goldberg, Caren [8151];4;"Ivey Business School;The George Washington University;Bowling Green State University";Sí;"Ivey Business School;The George Washington University;Bowling Green State University";10.1007/s11199-005-6754-3;-;2-s2.0-27644551087;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16453;2005;Revista;LA SUCESIÓN EN LA ALTA DIRECCIÓN DE LA EMPRESA Y EL ORIGEN DEL SUCESOR: VARIABLES MODERADORAS;Revista Europea de Dirección y Economía de la Empresa;1019-6838;;14 (2), 27-54;Academia Europea de Dirección y Economía de la Empresa, AEDEM;"Lopez-Martin, Francisco Juan;Galan-Gonzalez, Jose Luis;Garcia-Morales, Victor Jesus;Llamas-Sanchez, Rocio";No;Galan-Gonzalez, Jose Luis [1400];4;-;-;-;-;-;-;-;-;ARTREV 1253542;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16935;2005;Revista;EFECTO MODERADOR DE LA TIPOLOGÍA ESTRATÉGICA EN LA RELACIÓN ORIENTACIÓN AL MERCADO-RESULTADOS;Revista Europea de Dirección y Economía de la Empresa;1019-6838;;121-138;Academia Europea de Dirección y Economía de la Empresa, AEDEM;Rodríguez-Bobada-Rey, Joaquina;Sí;Rodríguez-Bobada-Rey, Joaquina [3673];1;-;-;-;-;-;-;-;-;ARTLIB 1432240;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16219;2005;Revista;Investigación cualitativa asistida por ordenador en economía de la empresa;Investigaciones europeas de dirección y economía de la empresa;1135-2523;;11 (2), 45-58;Academia Europea de Dirección y Economía de la Empresa, AEDEM;"Caro González, Francisco Javier;Díez de Castro, Emilio Pablo";Sí;"Caro González, Francisco Javier [684];Díez de Castro, Emilio Pablo [5961]";2;-;-;-;-;-;-;-;11441/85290;ARTREV 1357915;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/204091;2005;Revista;Relational demography and similarity-attraction in interview assessments and subsequent offer decisions - Are we missing something?;Group and Organization Management;"1059-6011;1552-3993";;30 (6), 597-624;;Goldberg, Caren B.;Sí;Goldberg, Caren B. [8151];1;The George Washington University;Sí;The George Washington University;10.1177/1059601104267661;-;2-s2.0-28444499389;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16367;2005;Revista;A REVIEW OF CASE STUDIES PUBLISHING IN MANAGEMENT DECISION 2003-2004: GUIDES AND CRITERIA FOR ACHIEVING QUALITY IN QUALITATIVE RESEARCH;MANAGEMENT DECISION;"0025-1747;1758-6070";;43 (6), 851-876;EMERALD GROUP PUBLISHING LTD;"Cepeda-Carrion, Gabriel;Martin-Ruiz, David";Sí;"Cepeda-Carrion, Gabriel [815];Martin-Ruiz, David [2531]";2;-;-;-;-;-;-;-;-;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16481;2005;Revista;¿GLOBALIZACIÓN O LOCALIZACIÓN DE PRECIOS?;Harvard - Deusto Marketing y Ventas;1133-7672;;(70), 48-55;Ediciones Deusto S.A.;"Garcia-Cruz, Rosario;Rondan-Cataluña, Francisco Javier";Sí;"Garcia-Cruz, Rosario [1475];Rondan-Cataluña, Francisco Javier [3755]";2;-;-;-;-;-;-;-;-;ARTREV 1262787;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16184;2005;Revista;Análisis de la validez del modelo europeo de excelencia para la gestión de la calidad en instituciones universitarias: un enfoque directivo;Revista Europea de Dirección y Economía de la Empresa;1019-6838;;14 (3), 41-58;Academia Europea de Dirección y Economía de la Empresa, AEDEM;"Calvo-Mora-Schmidt, Arturo;Criado-Garcia-Legaz, Fernando";Sí;"Calvo-Mora-Schmidt, Arturo [570];Criado-Garcia-Legaz, Fernando [960]";2;-;-;-;-;-;-;-;11441/85286;ARTREV 1399287;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16037;2005;Revista;Internationalisation of Spanish family SMEs: an analysis of family involvement;International Journal of Globalisation and Small Business;1479-3059;;1 (2), 134-151;Inderscience Publishers;"Casillas-Bueno, Jose Carlos;Acedo-Gonzalez, Francisco Jose";Sí;"Casillas-Bueno, Jose Carlos [744];Acedo-Gonzalez, Francisco Jose [14]";2;-;-;-;-;-;2-s2.0-73849097273;-;-;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16714;2005;Revista;A digital signal processing teaching methodology using concept-mapping techniques;IEEE TRANSACTIONS ON EDUCATION;"0018-9359;1557-9638";;48 (3), 422-429;IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC;"Martínez-Torres, M. R.;Barrero García, F. J.;Toral Marín, S. L.;Gallardo Vázquez, S.";Sí;"Martínez-Torres, M. R. [2588];Barrero García, F. J. [335];Toral Marín, S. L. [4155];Gallardo Vázquez, S. [6245]";4;Universidad de Sevilla;No;-;10.1109/TE.2005.849737;WOS:000231234700009;2-s2.0-26444495572;-;11441/31070;-;Verde;-
https://bibliometria.us.es/prisma/publicacion/17026;2005;Revista;EL COMPORTAMIENTO DEL USUARIO EN LA WEB: UN ANÁLISIS DEL ESTADO DE FLUJO;Revista Española de Investigación de Marketing;1138-1442;;15 (1), 65-97;ESCUELA SUPERIOR DE GESTIÓN COMERCIAL Y MARKETING (ESIC);Sanchez-Franco, Manuel Jesus;Sí;Sanchez-Franco, Manuel Jesus [3899];1;-;-;-;-;-;-;-;-;ARTREV 1182499;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16140;2005;Revista;FACTORES MODERADORES DE LA RELACIÓN ORIENTACION AL MERCADO-RESULTADOS: UN ANÁLISIS MULTINIVEL;Cuadernos de Economía y Dirección de la Empresa. CEDE;1138-5758;;25 (25), 103-132;ELSEVIER;"Barroso-Castro, Carmen;Martin-Armario, Enrique;Rodríguez-Bobada-Rey, Joaquina";Sí;"Barroso-Castro, Carmen [351];Martin-Armario, Enrique [2485];Rodríguez-Bobada-Rey, Joaquina [3673]";3;-;-;-;-;-;-;-;-;ARTREV 2162964;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/124705;2005;Revista;Los Museos de Sevilla;Amigos de los museos: boletín informativo;1134-2757;;(22), 18;;Manuel Rey Moreno;Sí;Manuel Rey Moreno [3516];1;-;-;-;-;-;-;-;-;ARTREV 4265801;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16438;2005;Revista;EMPRESA, COMPORTAMIENTO INNOVADOR Y UNIVERSIDAD: EL CASO DE LA ECONOMÍA SOCIAL EN ANDALUCÍA;ESTUDIOS DE ECONOMIA APLICADA;"1133-3197;1697-5731";;23 (3), 583-606;ASOC ECONOMIA APLICADAD;"Borra-Marcos, Cristina;Garcia-Sanchez, Antonio;Espasandín-Bustelo, Francisco";Sí;"Borra-Marcos, Cristina [461];Garcia-Sanchez, Antonio [1582];Espasandín-Bustelo, Francisco [1175]";3;-;-;-;-;-;-;-;-;ARTREV 1394359;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16618;2005;Revista;EFECTO DESESTACIONALIZADOR DEL TURISMO RURAL EN LAS REGIONES ESPAÑOLAS;Boletín Económico de ICE;0214-8307;;(2860), 17-30;Ministerio de Industria, Turismo y Comercio;"López-Bonilla, Jesús Manuel;López-Bonilla, Luis Miguel";Sí;"López-Bonilla, Jesús Manuel [2235];López-Bonilla, Luis Miguel [2236]";2;-;-;-;-;-;-;-;-;ARTREV 2038539;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16077;2005;Revista;Trabajo y relaciones laborales en las universidades europeas: una realidad plural;Trabajo: revista iberoamericana de relaciones laborales;"1136-3819;2173-6812";;(15), 85-105;Facultades de Ciencias del Trabajo de Huelva y Sevilla;Alfaro De Prado-Sagrera, Ana Maria;Sí;Alfaro De Prado-Sagrera, Ana Maria [103];1;-;-;-;10.33776/trabajo.v15i0.123;-;-;-;11441/84086;ARTREV 2007169;Híbrida;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16713;2005;Revista;Implementation of a web-based educational tool for digital signal processing teaching using the technological acceptance model;IEEE TRANSACTIONS ON EDUCATION;"0018-9359;1557-9638";;48 (4), 632-641;IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC;"Toral Marín, Sergio L.;Barrero García, Federico J.;Torres, Rocío Martínez;Vázquez, Sergio Gallardo;Lillo Moreno, Antonio Javier";No;"Toral Marín, Sergio L. [4155];Barrero García, Federico J. [335];Torres, Rocío Martínez [2588]";5;"Universidad de Sevilla;Departamento de Administración de Empresas y Marketing";No;-;10.1109/TE.2005.853074;WOS:000233264500010;2-s2.0-28444452637;-;11441/32374;-;Verde;-
https://bibliometria.us.es/prisma/publicacion/16161;2005;Revista;Consequences of market orientation for customers and employees;EUROPEAN JOURNAL OF MARKETING;"0309-0566;1758-7123";;39 (5-6), 646-675;EMERALD GROUP PUBLISHING LTD;"Barroso-Castro, Carmen;Martín-Armario, Enrique;Sánchez del Río-Vázquez, María-Elena";Sí;"Barroso-Castro, Carmen [351];Sánchez del Río-Vázquez, María-Elena [3892]";3;Universidad de Sevilla;No;-;10.1108/03090560510590755;WOS:000209059000012;2-s2.0-20444457081;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/107571;2005;Revista;Investigación empírica sobre los factores que afectan el éxito de los sistemas ERP en Chile;Ingeniería informática;0717-4195;;(11);;"Rosario García Cruz;Patricio Ramírez Correa";Sí;Rosario García Cruz [1475];2;-;-;-;-;-;-;-;-;ARTREV 1147415;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16182;2005;Revista;Relationships between the EFQM model criteria: a study in Spanish universities;Total Quality Management & Business Excellence;"1478-3363;1478-3371";;16 (6), 741-770;ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD;"Calvo-Mora, Arturo;Leal, Antonio;Roldán, José L.";Sí;"Calvo-Mora, Arturo [570];Leal, Antonio [2155];Roldán, José L. [3692]";3;Universidad de Sevilla;No;-;10.1080/14783360500077708;WOS:000232058500006;2-s2.0-27344457913;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16942;2005;Revista;Web acceptance and usage model - A comparison between goal-directed and experiential web users;INTERNET RESEARCH;1066-2243;;15 (1), 21-48;EMERALD GROUP PUBLISHING LTD;"Sánchez-Franco, M. J.;Roldán, J. L.";Sí;"Sánchez-Franco, M. J. [3899];Roldán, J. L. [3692]";2;-;-;-;10.1108/10662240510577059;WOS:000227371500003;2-s2.0-18844460670;-;-;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/17086;2005;Revista;UN MODELO INTERPRETATIVO DE LA LÓGICA DOMINANTE EN LAS ORGANIZACIONES;Investigaciones europeas de dirección y economía de la empresa;1135-2523;;11 (1), 77-93;Academia Europea de Dirección y Economía de la Empresa, AEDEM;"Diez-Martin, Francisco De Asis;Diez-De Castro, Emilio Pablo;Vazquez-Sanchez, Adolfo Enrique";Sí;"Diez-De Castro, Emilio Pablo [5961];Vazquez-Sanchez, Adolfo Enrique [4289]";3;-;-;-;-;-;-;-;-;ARTREV 1172964;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/134647;2005;Revista;La gestión presupuestaria en la Administración pública;La función directiva en las Administraciones Públicas;;;77-102;Junta de Andalucía;Francisco José Acedo González;Sí;Francisco José Acedo González [14];1;-;-;-;-;-;-;-;-;ARTLIB 7083831;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/126851;2005;Revista;Algunas consideraciones sobre los criterios básicos utilizados por los  franquiciados en la selección de una enseña franquiciadora;Revista de Economía y Empresa;0213-2834;;23 (54), 51-68;Academia Europea de Dirección y Economía de la Empresa, AEDEM;"José M. Ramírez-Hurtado;Flor María Guerrero Casas;F. J. Rondán Cataluña";Sí;F. J. Rondán Cataluña [3755];3;-;-;-;-;-;-;-;-;ARTREV 2336261;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16990;2005;Revista;Are hypermarket prices different from discount store prices?;JOURNAL OF PRODUCT AND BRAND MANAGEMENT;1061-0421;;14 (5), 330-+;EMERALD GROUP PUBLISHING LTD;"Cataluña, Francisco Javier Rondán;Sánchez Franco, Manuel J.;Villarejo Ramos, Angel Francisco";Sí;"Sánchez Franco, Manuel J. [3899];Villarejo Ramos, Angel Francisco [4367]";3;Universidad de Sevilla;No;-;10.1108/10610420510616368;WOS:000211745800006;2-s2.0-26044465856;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/220249;2005;Revista;Intromac: departamento de I+D+i de las empresas competitivas;ROC Máquina: Piedras naturales, maquinaria y equipos;0214-0217;;(97), 54-55;;Carmen M. Felipe Llanos;Sí;Carmen M. Felipe Llanos [7150];1;-;-;-;-;-;-;-;-;ARTREV 1359152;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16779;2005;Revista;Efecto de las normas relacionales sobre el resultado exportador de la empresa;Revista Europea de Dirección y Economía de la Empresa;1019-6838;;15 (1), 51-75;Academia Europea de Dirección y Economía de la Empresa, AEDEM;"Losada-Pérez, Fernando;Ruzo-Sanmartín, Emilio;Navarro-García, Antonio;Barreiro-Fernández, José Manuel";No;Navarro-García, Antonio [2957];4;-;-;-;-;-;-;-;-;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/121893;2005;Libro;El comercio detallista;Distribución comercial;;84-481-0034-4;117-184;Interamericana;Begoña Peral Peral;Sí;Begoña Peral Peral [3216];1;-;-;-;-;-;-;-;-;ARTLIB 1415328;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/96097;2005;Libro;Visión del alumnado de secundaria sobre la calidad docente en el ámbito de las ciencias. Una valoración mediante la escala Servqual;Cities in Competition: Notes on University Teaching Methodologies and Experiences;;8496378160;305-314;Mergablum;"Antonio García Carmona;Ramón Barrera Barrera";Sí;"Antonio García Carmona [1472];Ramón Barrera Barrera [328]";2;-;-;-;-;-;-;-;-;ARTLIB 6355411;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/100436;2005;Libro;Organos de gobierno de la empresa familiar (II);Manual de la empresa familiar;;84-234-2336-0;251-275;Ediciones Deusto;"Adolfo E. Vázquez-Sánchez;José Carlos Casillas Bueno";Sí;"Adolfo E. Vázquez-Sánchez [4289];José Carlos Casillas Bueno [744]";2;-;-;-;-;-;-;-;-;ARTLIB 1326599;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/107599;2005;Libro;The future use of internet as a comunication, information and selling channel, by fast moving consumer goods companies;Ciudades en Competencia: Innovations and Technology Projects and Operations Management in the City Development;;84-96378-14-4;473-486;Mergablum;"Georg Michael Jeremias Dutschke;Julio García del Junco";Sí;Julio García del Junco [1481];2;-;-;-;-;-;-;-;-;ARTLIB 6355144;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/147116;2005;Libro;Measuring organizational learning as a multidimensional construct;Encyclopedia of Knowledge Management;;9781599049311;614-620;Information Science Reference;"Real, Juan C.;Leal, Antonio;Roldan, Jose L.";Sí;"Leal, Antonio [2155];Roldan, Jose L. [3692]";3;"Universidad Pablo de Olavide;Universidad de Sevilla";No;-;10.4018/978-1-59140-573-3.ch080;-;2-s2.0-84898318228;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/120106;2005;Libro;El empleo de nuevas tecnologías en el aprendizaje de técnicas cuantitativas;Cities in Competition: Notes on University Teaching Methodologies and Experiences;;8496378160;147-162;Mergablum;"Enrique Carlos Díez de Castro;Antonio Navarro García;F. J. Rondán Cataluña";Sí;"Antonio Navarro García [2957];F. J. Rondán Cataluña [3755]";3;-;-;-;-;-;-;-;-;ARTLIB 6355400;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/120097;2005;Libro;"Gestión del punto de venta: ""merchandising""";Distribución comercial;;84-481-0034-4;255-290;Interamericana;Antonio Navarro García;Sí;Antonio Navarro García [2957];1;-;-;-;-;-;-;-;-;ARTLIB 1415335;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/147108;2005;Libro;Competitive advantage of knowledge management;Encyclopedia of Knowledge Management;;9781599049311;34-43;Information Science Reference;Cepeda-Carrión, Gabriel;Sí;Cepeda-Carrión, Gabriel [815];1;Universidad de Sevilla;No;-;10.4018/978-1-59140-573-3.ch006;-;2-s2.0-84898376226;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/117303;2005;Libro;La innovación docente desde la perspectiva del capital intelectual: Un estudio empírico en la Universidad de Sevilla;Cities in Competition: Notes on University Teaching Methodologies and Experiences;;8496378160;215-229;Mergablum;"María del Rocío Martínez Torres;Carolina Ruiz Moreno";Sí;"María del Rocío Martínez Torres [2588];Carolina Ruiz Moreno [3824]";2;-;-;-;-;-;-;-;-;ARTLIB 6355395;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/214582;2005;Libro;"La utilidad, la facilidad de uso y el disfrute percibidos en la navegación ""on line""";Marketing en Internet: Estrategia y empresa;;84-368-1971-3;413-442;Pirámide;Manuel J. Sánchez-Franco;Sí;Manuel J. Sánchez-Franco [3899];1;-;-;-;-;-;-;-;-;ARTLIB 8682351;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16036;2005;Revista;Thesis Review: The Subjective and Institutional Factors in the Internationalization Process of Firms;JOURNAL OF INTERNATIONAL ENTREPRENEURSHIP;"1570-7385;1573-7349";;3 (2), 111-113;SPRINGER;Gonzalez, FJA;Sí;Gonzalez, FJA [14];1;Universidad de Sevilla;No;-;10.1007/s10843-005-3395-0;WOS:000409683300001;2-s2.0-28044436261;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/100381;2005;Libro;Análisis estratégico externo y redes en la empresa turística;Análisis estratégico externo y redes en la empresa turística;;;;EDICIÓN DIGITAL @ TRES;Cristóbal Casanueva Rocha;Sí;Cristóbal Casanueva Rocha [735];1;-;-;-;-;-;-;-;-;LIB 573026;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/135371;2005;Revista;La función directiva en las Administraciones Públicas;La función directiva en las Administraciones Públicas;;;;Junta de Andalucía;"Francisco Naranjo Benavides;Antonio Genaro Leal Millán";Sí;Antonio Genaro Leal Millán [2155];2;-;-;-;-;-;-;-;-;LIB 737890;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/107612;2005;Libro;Fundamentos de la marca comercial para creadores de empresas;Fundamentos de la marca comercial para creadores de empresas;;84-8491-548-4;;Grupo Editorial Universitario;Julio García del Junco;Sí;Julio García del Junco [1481];1;-;-;-;-;-;-;-;-;LIB 263289;Sin Datos;-
